subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,loom_onset_ms,d7_onset_ms,position_D7_ms,position_D6_ms,position_D5_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,distance_m,loom_start_m,loom_end_m,vibration_device,trial_interrupted,timestamp
P001,1,4,41,VT,1,fast,narrow,D7,2359827.142,2359827.142,2360340.753,2360340.753,2360563.172,2360771.461,2360993.511,2361215.560,2361437.812,2361660.043,2360340.753,2360701.722,361.0,2.250,2.250,0.250,None,0,2026-07-23T15:52:29.2949766+02:00
P001,1,4,42,VT,1,slow,narrow,D3,2363243.241,2363243.241,2364743.163,2364743.163,2365395.597,2366076.416,2366742.864,2367409.313,2368076.082,2368742.324,2367409.313,2367742.730,333.4,0.917,2.250,0.250,None,0,2026-07-23T15:52:36.3776202+02:00
P001,1,4,43,V,0,slow,narrow,,2370297.731,2370297.731,2371797.912,2371797.912,2372450.948,2373117.416,2373797.968,2374464.330,2375130.910,2375797.512,,,,,2.250,0.250,None,0,2026-07-23T15:52:43.4329930+02:00
P001,1,4,44,VT,1,fast,narrow,D6,2377130.711,2377130.711,2377630.654,2377630.654,2377852.790,2378074.484,2378296.704,2378519.095,2378741.148,2378963.143,2377852.790,2378213.475,360.7,1.917,2.250,0.250,None,0,2026-07-23T15:52:46.5985846+02:00
P001,1,4,45,T,1,fast,narrow,D3,2380615.850,,,,,,,,,,2382004.907,2382629.967,625.1,0.917,2.250,0.250,None,0,2026-07-23T15:52:50.2520604+02:00
P001,1,4,46,T,1,slow,narrow,D3,2384115.199,,,,,,,,,,2388294.992,2388794.903,499.9,0.917,2.250,0.250,None,0,2026-07-23T15:52:57.2628225+02:00
P001,1,4,47,VT,1,fast,narrow,D2,2391182.439,2391182.439,2391697.232,2391697.232,2391904.879,2392127.214,2392349.206,2392572.257,2392793.637,2393015.884,2392793.637,2393127.009,333.4,0.583,2.250,0.250,None,0,2026-07-23T15:53:00.7497674+02:00
P001,1,4,48,V,0,fast,narrow,,2394404.760,2394404.760,2394918.526,2394918.526,2395140.883,2395362.903,2395584.813,2395807.292,2396029.492,2396251.972,,,,,2.250,0.250,None,0,2026-07-23T15:53:03.8879892+02:00
P001,1,4,49,VT,1,slow,narrow,D7,2397959.524,2397959.524,2399472.932,2399472.932,2400125.883,2400793.326,2401459.955,2402126.139,2402792.798,2403472.847,2399472.932,2399889.703,416.8,2.250,2.250,0.250,None,0,2026-07-23T15:53:11.1083381+02:00
P001,1,4,50,VT,1,slow,narrow,D6,2405014.489,2405014.489,2406514.579,2406514.579,2407181.084,2407867.852,2408514.085,2409180.438,2409847.157,2410514.319,2407181.084,2407625.157,444.1,1.917,2.250,0.250,None,0,2026-07-23T15:53:18.1493417+02:00
P001,1,4,51,VT,1,slow,narrow,D3,2412153.000,2412153.000,2413666.292,2413666.292,2414319.320,2414986.020,2415666.049,2416332.544,2416999.191,2417665.817,2416332.544,2416763.130,430.6,0.917,2.250,0.250,None,0,2026-07-23T15:53:25.3010471+02:00
P001,1,4,52,VT,1,slow,narrow,D5,2419415.363,2419415.363,2420929.211,2420929.211,2421595.618,2422261.954,2422928.834,2423595.255,2424261.778,2424928.085,2422261.954,2422595.211,333.3,1.583,2.250,0.250,None,0,2026-07-23T15:53:32.5621039+02:00
P001,1,4,53,T,1,fast,narrow,D4,2426706.040,,,,,,,,,,2427885.583,2428218.643,333.1,1.250,2.250,0.250,None,0,2026-07-23T15:53:36.1874797+02:00
P001,1,4,54,VT,1,fast,narrow,D5,2430246.398,2430246.398,2430759.801,2430759.801,2430982.051,2431203.993,2431412.857,2431648.517,2431870.826,2432092.900,2431203.993,2431537.276,333.3,1.583,2.250,0.250,None,0,2026-07-23T15:53:39.7283851+02:00
P001,1,4,55,VT,1,slow,narrow,D1,2433884.108,2433884.108,2435509.175,2435509.175,2436161.385,2436827.793,2437494.348,2438160.854,2438827.516,2439494.113,2439494.113,2439952.460,458.3,0.250,2.250,0.250,None,0,2026-07-23T15:53:47.5745662+02:00
P001,1,4,56,VT,1,fast,narrow,D1,2441201.643,2441201.643,2441701.826,2441701.826,2441924.032,2442146.357,2442368.832,2442576.963,2442799.177,2443034.998,2443034.998,2443340.420,305.4,0.250,2.250,0.250,None,0,2026-07-23T15:53:50.9624218+02:00
P001,1,4,57,VT,1,slow,narrow,D5,2444826.724,2444826.724,2446340.034,2446340.034,2447006.447,2447673.158,2448326.470,2449006.380,2449672.526,2450339.159,2447673.158,2448006.535,333.4,1.583,2.250,0.250,None,0,2026-07-23T15:53:57.9740667+02:00
P001,1,4,58,VT,0,slow,narrow,D2,2451672.354,2451672.354,2453186.319,2453186.319,2453852.691,2454519.615,2455186.001,2455852.603,2456517.645,2457184.433,2456517.645,,,0.583,2.250,0.250,None,0,2026-07-23T15:54:06.4619531+02:00
P001,1,4,59,T,1,fast,narrow,D1,2460490.596,,,,,,,,,,2462337.697,2462726.396,388.7,0.250,2.250,0.250,None,0,2026-07-23T15:54:10.3500543+02:00
P001,1,4,60,V,0,fast,narrow,,2464004.420,2464004.420,2464518.051,2464518.051,2464726.264,2464962.142,2465170.498,2465406.462,2465628.602,2465837.206,,,,,2.250,0.250,None,0,2026-07-23T15:54:13.4726859+02:00
P001,1,4,61,VT,1,slow,narrow,D3,2476141.374,2476141.374,2477655.342,2477655.342,2478307.765,2478988.176,2479654.478,2480321.109,2480987.545,2481653.868,2480321.109,2480640.440,319.3,0.917,2.250,0.250,None,0,2026-07-23T15:54:29.2894668+02:00
P001,1,4,62,VT,1,fast,narrow,D6,2483445.457,2483445.457,2483945.256,2483945.256,2484153.646,2484375.827,2484597.953,2484834.098,2485042.497,2485278.456,2484153.646,2484472.793,319.1,1.917,2.250,0.250,None,0,2026-07-23T15:54:32.9142017+02:00
P001,1,4,63,V,0,slow,narrow,,2486764.214,2486764.214,2488277.640,2488277.640,2488943.930,2489610.568,2490277.009,2490943.858,2491610.450,2492277.052,,,,,2.250,0.250,None,0,2026-07-23T15:54:39.9123713+02:00
P001,1,4,64,VT,1,fast,narrow,D4,2493624.154,2493624.154,2494123.746,2494123.746,2494346.197,2494568.063,2494790.461,2495012.930,2495234.911,2495456.518,2494790.461,2495234.911,444.5,1.250,2.250,0.250,None,0,2026-07-23T15:54:43.0930949+02:00
P001,1,4,65,VT,1,fast,narrow,D4,2496734.319,2496734.319,2497248.151,2497248.151,2497456.705,2497678.792,2497914.856,2498123.397,2498345.934,2498567.613,2497914.856,2498248.518,333.7,1.250,2.250,0.250,None,0,2026-07-23T15:54:46.2170471+02:00
P001,1,4,66,T,1,fast,narrow,D6,2499998.059,,,,,,,,,,2500733.768,2501136.749,403.0,1.917,2.250,0.250,None,0,2026-07-23T15:54:49.4802186+02:00
P001,1,4,67,V,0,fast,narrow,,2503331.185,2503331.185,2503845.029,2503845.029,2504066.991,2504288.987,2504497.725,2504719.871,2504941.908,2505177.614,,,,,2.250,0.250,None,0,2026-07-23T15:54:52.8135747+02:00
P001,1,4,68,V,0,fast,narrow,,2506483.399,2506483.399,2506983.454,2506983.454,2507205.831,2507414.102,2507636.139,2507872.634,2508094.768,2508316.470,,,,,2.250,0.250,None,0,2026-07-23T15:54:55.9520209+02:00
P001,1,4,69,VT,1,slow,narrow,D3,2509996.785,2509996.785,2511510.069,2511510.069,2512163.046,2512843.094,2513509.445,2514175.851,2514842.526,2515509.422,2514175.851,2514509.151,333.3,0.917,2.250,0.250,None,0,2026-07-23T15:55:03.1450373+02:00
P001,1,4,70,T,1,slow,narrow,D1,2516981.267,,,,,,,,,,2522493.914,2522896.984,403.1,0.250,2.250,0.250,None,0,2026-07-23T15:55:10.5219786+02:00
P001,1,4,71,V,0,slow,narrow,,2524271.398,2524271.398,2525771.582,2525771.582,2526437.730,2527104.249,2527771.046,2528437.543,2529103.799,2529770.480,,,,,2.250,0.250,None,0,2026-07-23T15:55:17.4056026+02:00
P001,1,4,72,VT,0,slow,narrow,D2,2531034.177,2531034.177,2532547.609,2532547.609,2533214.483,2533881.144,2534546.848,2535214.185,2535880.778,2536534.112,2535880.778,,,0.583,2.250,0.250,None,0,2026-07-23T15:55:26.1988602+02:00
P001,1,4,73,VT,1,fast,narrow,D2,2539991.308,2539991.308,2540490.809,2540490.809,2540699.696,2540921.650,2541157.313,2541365.894,2541588.145,2541824.612,2541588.145,2541893.585,305.4,0.583,2.250,0.250,None,0,2026-07-23T15:55:29.5156697+02:00
P001,1,4,74,T,1,fast,narrow,D7,2543533.251,,,,,,,,,,2544046.943,2544532.904,486.0,2.250,2.250,0.250,None,0,2026-07-23T15:55:33.0155604+02:00
P001,1,4,75,VT,1,slow,narrow,D5,2547032.487,2547032.487,2548532.354,2548532.354,2549199.296,2549865.776,2550532.014,2551198.381,2551864.239,2552531.216,2549865.776,2550171.279,305.5,1.583,2.250,0.250,None,0,2026-07-23T15:55:40.1667448+02:00
P001,1,4,76,V,0,fast,narrow,,2554114.260,2554114.260,2554627.832,2554627.832,2554849.926,2555072.290,2555294.702,2555503.443,2555739.038,2555961.298,,,,,2.250,0.250,None,0,2026-07-23T15:55:43.5972660+02:00
P001,1,4,77,V,0,fast,narrow,,2557364.004,2557364.004,2557864.305,2557864.305,2558086.257,2558308.692,2558516.983,2558752.626,2558975.007,2559197.373,,,,,2.250,0.250,None,0,2026-07-23T15:55:46.8321668+02:00
P001,1,4,78,VT,1,fast,narrow,D4,2560460.648,2560460.648,2560960.654,2560960.654,2561169.787,2561404.869,2561626.856,2561849.271,2562071.279,2562293.534,2561626.856,2562029.796,402.9,1.250,2.250,0.250,None,0,2026-07-23T15:55:49.9286989+02:00
P001,1,4,79,V,0,fast,narrow,,2563738.402,2563738.402,2564252.200,2564252.200,2564460.596,2564682.861,2564918.964,2565141.166,2565363.206,2565571.766,,,,,2.250,0.250,None,0,2026-07-23T15:55:53.2069454+02:00
P001,1,4,80,T,1,slow,narrow,D4,2567335.394,,,,,,,,,,2570847.951,2571278.774,430.8,1.250,2.250,0.250,None,0,2026-07-23T15:56:00.4825998+02:00
P001,1,4,81,VT,1,fast,narrow,D7,2577679.888,2577679.888,2578180.063,2578180.063,2578388.181,2578610.369,2578846.417,2579068.328,2579290.421,2579512.825,2578180.063,2578513.183,333.1,2.250,2.250,0.250,None,0,2026-07-23T15:56:07.1479148+02:00
P001,1,4,82,V,0,slow,narrow,,2580859.519,2580859.519,2582373.177,2582373.177,2583039.373,2583705.984,2584372.344,2585038.737,2585705.400,2586372.189,,,,,2.250,0.250,None,0,2026-07-23T15:56:14.0076226+02:00
P001,1,4,83,VT,1,fast,narrow,D3,2588024.926,2588024.926,2588538.313,2588538.313,2588760.671,2588982.875,2589192.618,2589427.481,2589649.419,2589871.737,2589427.481,2589719.024,291.5,0.917,2.250,0.250,None,0,2026-07-23T15:56:17.5074930+02:00
P001,1,4,84,VT,1,fast,narrow,D5,2591329.794,2591329.794,2591843.423,2591843.423,2592065.608,2592274.210,2592510.083,2592732.223,2592940.710,2593176.655,2592274.210,2592607.066,332.9,1.583,2.250,0.250,None,0,2026-07-23T15:56:20.8126428+02:00
P001,1,4,85,T,1,fast,narrow,D2,2594856.862,,,,,,,,,,2596481.764,2596773.417,291.7,0.583,2.250,0.250,None,0,2026-07-23T15:56:24.3960639+02:00
P001,1,4,86,V,0,fast,narrow,,2598412.220,2598412.220,2598925.735,2598925.735,2599147.959,2599370.151,2599591.960,2599814.606,2600036.734,2600258.768,,,,,2.250,0.250,None,0,2026-07-23T15:56:27.8942645+02:00
P001,1,4,87,VT,1,slow,narrow,D2,2601619.737,2601619.737,2603133.238,2603133.238,2603786.073,2604466.515,2605132.965,2605799.768,2606466.222,2607132.743,2606466.222,2606757.924,291.7,0.583,2.250,0.250,None,0,2026-07-23T15:56:34.7681250+02:00
P001,1,4,88,V,0,slow,narrow,,2608424.397,2608424.397,2609937.936,2609937.936,2610604.533,2611270.825,2611937.800,2612604.340,2613271.410,2613937.738,,,,,2.250,0.250,None,0,2026-07-23T15:56:41.5729224+02:00
P001,1,4,89,V,0,fast,narrow,,2615228.810,2615228.810,2615729.052,2615729.052,2615950.776,2616173.095,2616395.366,2616617.436,2616839.633,2617061.834,,,,,2.250,0.250,None,0,2026-07-23T15:56:44.6968344+02:00
P001,1,4,90,T,1,slow,narrow,D5,2618408.958,,,,,,,,,,2621255.510,2621686.160,430.6,1.583,2.250,0.250,None,0,2026-07-23T15:56:51.5567855+02:00
P001,1,4,91,VT,1,slow,narrow,D4,2625435.839,2625435.839,2626949.480,2626949.480,2627602.414,2628283.105,2628949.248,2629615.745,2630282.253,2630948.667,2628949.248,2629366.046,416.8,1.250,2.250,0.250,None,0,2026-07-23T15:56:58.5844797+02:00
P001,1,4,92,VT,1,fast,narrow,D7,2632546.212,2632546.212,2633059.151,2633059.151,2633281.381,2633504.082,2633725.706,2633947.771,2634170.131,2634392.108,2633059.151,2633434.058,374.9,2.250,2.250,0.250,None,0,2026-07-23T15:57:02.0273214+02:00
P001,1,4,93,V,0,fast,narrow,,2635655.453,2635655.453,2636155.663,2636155.663,2636378.169,2636586.834,2636822.402,2637044.246,2637266.167,2637488.477,,,,,2.250,0.250,None,0,2026-07-23T15:57:05.1244930+02:00
P001,1,4,94,VT,1,fast,narrow,D5,2638919.155,2638919.155,2639433.117,2639433.117,2639641.479,2639863.592,2640085.813,2640308.290,2640544.139,2640752.313,2639863.592,2640280.341,416.7,1.583,2.250,0.250,None,0,2026-07-23T15:57:08.3882497+02:00
P001,1,4,95,T,1,slow,narrow,D2,2642001.741,,,,,,,,,,2646848.250,2647196.059,347.8,0.583,2.250,0.250,None,0,2026-07-23T15:57:15.1372383+02:00
P001,1,4,96,VT,1,fast,narrow,D3,2649070.499,2649070.499,2649584.323,2649584.323,2649806.451,2650014.930,2650237.136,2650459.651,2650681.676,2650904.186,2650459.651,2650765.121,305.5,0.917,2.250,0.250,None,0,2026-07-23T15:57:18.5398351+02:00
P001,1,4,97,VT,1,fast,narrow,D5,2652219.312,2652219.312,2652720.185,2652720.185,2652928.655,2653150.860,2653373.208,2653595.885,2653817.901,2654040.149,2653150.860,2653609.552,458.7,1.583,2.250,0.250,None,0,2026-07-23T15:57:21.6755396+02:00
P001,1,4,98,VT,1,slow,narrow,D2,2655471.383,2655471.383,2656971.319,2656971.319,2657624.365,2658304.528,2658971.199,2659637.636,2660304.238,2660970.677,2660304.238,2660624.146,319.9,0.583,2.250,0.250,None,0,2026-07-23T15:57:28.6067552+02:00
